date,state,death,deathIncrease,hospitalized,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease
11/6/20,MA,10106,21,13373,0,2690585,18652,167274,2113
11/6/20,MD,4194,12,17537,102,1851665,11606,151505,1541
11/6/20,ME,150,0,513,3,668621,8031,7444,184
11/6/20,MI,7880,47,0,0,4984958,48339,222509,4246
11/6/20,MN,2591,36,11193,177,1793542,16911,170307,5442
11/6/20,MO,3131,25,0,0,1366724,6299,200507,3931
11/6/20,MS,3419,14,6728,0,837208,0,124854,967
11/6/20,MT,419,12,1447,26,485649,2593,37947,979
11/6/20,NC,4582,34,0,0,3988807,47526,288569,2908
11/6/20,ND,618,17,1817,41,254063,930,52081,1805
11/6/20,NE,674,5,3201,53,536031,3615,78012,2124
11/6/20,NH,488,2,790,2,347726,2231,12012,204
11/6/20,NJ,16416,13,38178,123,4614056,43223,264228,2772
11/6/20,NM,1088,6,5020,51,1186181,7086,52394,1284
11/6/20,NV,1845,21,0,0,728492,4279,106922,1562
11/6/20,NY,25910,18,89995,0,14833860,157496,522021,3209
11/6/20,OH,5494,33,20246,231,4460636,0,240178,5008
11/6/20,OK,1429,16,9438,100,1557850,14166,131751,1878
11/6/20,OR,710,5,3334,22,841188,5283,47839,790
11/6/20,PA,8975,38,0,0,2408366,17030,223950,3384
11/6/20,RI,1224,2,3488,16,417267,2589,36380,630
11/6/20,SC,4005,13,10776,50,1714225,22579,182872,1233
11/6/20,SD,510,28,3023,68,219551,1566,52639,1488
11/6/20,TN,3541,32,10618,72,3518263,9902,273144,1373
11/6/20,TX,18589,136,0,0,7985299,87915,1017677,9239
11/6/20,UT,649,17,5922,92,969349,7297,127279,2987
11/6/20,VA,3682,-6,12936,71,2569584,22796,188770,1568
11/6/20,VT,58,0,0,0,189374,667,2354,28
11/6/20,WA,2431,15,8784,49,2428524,20510,119257,1872
11/6/20,WI,2333,64,12554,244,1896457,14644,269982,6411
11/6/20,WV,487,7,0,0,799972,9427,27087,540
11/6/20,WY,105,0,499,7,123769,965,16405,996
11/5/20,AK,84,0,482,6,764715,153755,17111,313
11/5/20,AL,3026,20,21027,0,1209841,6344,199158,1381
11/5/20,AR,2037,11,7326,53,1285613,11628,117360,1548
11/5/20,AZ,6087,28,21831,45,1580161,12297,252768,2135
11/5/20,CA,17815,63,0,0,18321787,80785,944576,4566
11/5/20,CO,2353,20,9714,96,1173474,11264,121006,3369
11/5/20,CT,4656,11,12257,0,2382861,56357,77060,1687
11/5/20,DC,650,3,0,0,522820,3330,17682,81
11/5/20,DE,716,4,0,0,332633,1503,25753,219
11/5/20,FL,17170,39,50670,191,5474729,37818,816376,6120
11/5/20,GA,8578,56,32217,175,3303792,22966,368368,1916
11/5/20,HI,219,0,1125,1,0,0,15686,155
11/5/20,IA,1802,15,0,0,785672,4358,130732,3992
11/5/20,ID,664,17,2730,39,336496,1746,68314,1290
11/5/20,IL,10313,97,0,0,7669237,76080,453750,9935
11/5/20,IN,4511,47,17798,185,1565771,9039,196176,4412
11/5/20,KS,1087,0,3984,0,571465,0,92215,0
11/5/20,KY,1534,20,7581,134,1912893,26248,115277,2268
11/5/20,LA,5995,20,0,0,2656821,21066,190845,681
11/5/20,MA,10085,23,13373,74,2671933,22693,165161,1862
11/5/20,MD,4182,10,17435,72,1840059,9758,149964,1198
11/5/20,ME,150,0,510,3,660590,10417,7260,183
11/5/20,MI,7833,51,0,0,4936619,55103,218263,6103
11/5/20,MN,2555,25,11016,167,1776631,17089,164865,3942
11/5/20,MO,3106,18,0,0,1360425,6493,196576,3553
11/5/20,MS,3405,8,6728,0,837208,0,123887,1612
11/5/20,MT,407,3,1421,19,483056,1723,36968,1013
11/5/20,NC,4548,41,0,0,3941281,39825,285661,2859
11/5/20,ND,601,29,1776,38,253133,345,50276,1572
11/5/20,NE,669,9,3148,26,532416,2586,75888,1828
11/5/20,NH,486,2,788,1,345495,5022,11808,245
11/5/20,NJ,16403,12,38055,97,4570833,46999,261456,2576
11/5/20,NM,1082,23,4969,73,1179095,10541,51110,859
11/5/20,NV,1824,10,0,0,724213,4763,105360,1267
11/5/20,NY,25892,24,89995,0,14676364,158022,518812,2997
11/5/20,OH,5461,33,20015,214,4460636,46429,235170,4961
11/5/20,OK,1413,21,9338,119,1543684,14339,129873,2101
11/5/20,OR,705,4,3312,34,835905,4961,47049,589
11/5/20,PA,8937,47,0,0,2391336,17071,220566,2900
11/5/20,RI,1222,8,3472,40,414678,2779,35750,628
11/5/20,SC,3992,7,10726,70,1691646,6628,181639,769
11/5/20,SD,482,22,2955,82,217985,980,51151,1360
11/5/20,TN,3509,31,10546,62,3508361,17779,271771,1969
11/5/20,TX,18453,133,0,0,7897384,85189,1008438,10171
11/5/20,UT,632,7,5830,75,962052,9585,124292,2807
11/5/20,VA,3688,11,12865,68,2546788,17449,187202,1366
11/5/20,VT,58,0,0,0,188707,900,2326,38
11/5/20,WA,2416,16,8735,60,2408014,22874,117385,1595
11/5/20,WI,2269,40,12310,223,1881813,9518,263571,6284
11/5/20,WV,480,8,0,0,790545,10324,26547,560
11/5/20,WY,105,0,492,11,122804,2087,15409,365
11/4/20,AK,84,0,476,4,610960,2595,16798,408
11/4/20,AL,3006,19,21027,126,1203497,7075,197777,1848
11/4/20,AR,2026,23,7273,79,1273985,10323,115812,1293
11/4/20,AZ,6059,39,21786,160,1567864,8411,250633,815
11/4/20,CA,17752,66,0,0,18241002,100753,940010,5338
11/4/20,CO,2333,22,9618,438,1162210,9774,117637,2928
11/4/20,CT,4645,18,12257,0,2326504,32368,75373,1515
11/4/20,DC,647,0,0,0,519490,3595,17601,77
11/4/20,DE,712,0,0,0,331130,889,25534,108
11/4/20,FL,17131,32,50479,181,5436911,17075,810256,4332
11/4/20,GA,8522,43,32042,149,3280826,26585,366452,1863
11/4/20,HI,219,0,1124,13,0,0,15531,87
11/4/20,IA,1787,24,0,0,781314,2642,126740,2276
11/4/20,ID,647,15,2691,48,334750,1856,67024,1179
11/4/20,IL,10216,55,0,0,7593157,64319,443815,7538
11/4/20,IN,4464,25,17613,229,1556732,11223,191764,3698
11/4/20,KS,1087,41,3984,91,571465,5425,92215,2988
11/4/20,KY,1514,11,7447,103,1886645,46233,113009,1630
11/4/20,LA,5975,24,0,0,2635755,7043,190164,1016
11/4/20,MA,10062,27,13299,0,2649240,20388,163299,1714
11/4/20,MD,4172,10,17363,51,1830301,10167,148766,1000
11/4/20,ME,150,2,507,5,650173,9138,7077,151
11/4/20,MI,7782,21,0,0,4881516,38789,212160,4397
11/4/20,MN,2530,31,10849,202,1759542,16625,160923,3827
11/4/20,MO,3088,24,0,0,1353932,5093,193023,2599
11/4/20,MS,3397,13,6728,0,837208,0,122275,766
11/4/20,MT,404,5,1402,18,481333,3968,35955,796
11/4/20,NC,4507,50,0,0,3901456,24355,282802,2425
11/4/20,ND,572,12,1738,36,252788,485,48704,1172
11/4/20,NE,660,4,3122,46,529830,2386,74060,1440
11/4/20,NH,484,1,787,3,340473,774,11563,115
11/4/20,NJ,16391,16,37958,87,4523834,0,258880,3041
11/4/20,NM,1059,14,4896,59,1168554,15447,50251,1011
11/4/20,NV,1814,7,0,0,719450,2579,104093,1068
11/4/20,NY,25868,15,89995,0,14518342,131408,515815,2126
11/4/20,OH,5428,55,19801,186,4414207,35630,230209,4071
11/4/20,OK,1392,17,9219,115,1529345,8532,127772,1246
11/4/20,OR,701,9,3278,27,830944,5022,46460,482
11/4/20,PA,8890,35,0,0,2374265,19919,217666,2795
11/4/20,RI,1214,2,3432,26,411899,2918,35122,579
11/4/20,SC,3985,17,10656,57,1685018,9847,180870,918
11/4/20,SD,460,14,2873,49,217005,649,49791,937
11/4/20,TN,3478,24,10484,77,3490582,22375,269802,3445
11/4/20,TX,18320,126,0,0,7812195,88275,998267,9817
11/4/20,UT,625,5,5755,90,952467,3403,121485,2110
11/4/20,VA,3677,11,12797,58,2529339,14247,185836,1157
11/4/20,VT,58,0,0,0,187807,927,2288,31
11/4/20,WA,2400,22,8675,41,2385140,24309,115790,1706
11/4/20,WI,2229,58,12087,243,1872295,10333,257287,6255
11/4/20,WV,472,3,0,0,780221,5406,25987,394
11/4/20,WY,105,12,481,10,120717,0,15044,425
11/3/20,AK,84,0,472,2,608365,4202,16390,383
11/3/20,AL,2987,14,20901,451,1196422,5986,195929,1037
11/3/20,AR,2003,18,7194,84,1263662,4936,114519,878
11/3/20,AZ,6020,38,21626,53,1559453,9071,249818,1679
11/3/20,CA,17686,14,0,0,18140249,158376,934672,4044
11/3/20,CO,2311,19,9180,66,1152436,8255,114709,2562
11/3/20,CT,4627,0,12257,0,2294136,0,73858,0
11/3/20,DC,647,0,0,0,515895,5159,17524,86
11/3/20,DE,712,2,0,0,330241,882,25426,115
11/3/20,FL,17099,56,50298,235,5419836,20822,805924,4553
11/3/20,GA,8479,480,31893,158,3254241,20462,364589,1668
11/3/20,HI,219,0,1111,4,0,0,15444,77
11/3/20,IA,1763,22,0,0,778672,1050,124464,1092
11/3/20,ID,632,2,2643,28,332894,1715,65845,757
11/3/20,IL,10161,68,0,0,7528838,75919,436277,6516
11/3/20,IN,4439,49,17384,229,1545509,7852,188066,2881
11/3/20,KS,1046,0,3893,0,566040,0,89227,0
11/3/20,KY,1503,11,7344,139,1840412,6500,111379,1709
11/3/20,LA,5951,17,0,0,2628712,28223,189148,1153
11/3/20,MA,10035,12,13299,0,2628852,13154,161585,1036
11/3/20,MD,4162,7,17312,60,1820134,6684,147766,771
11/3/20,ME,148,0,502,7,641035,3399,6926,127
11/3/20,MI,7761,45,0,0,4842727,38754,207763,3437
11/3/20,MN,2499,15,10647,210,1742917,3628,157096,3476
11/3/20,MO,3064,33,0,0,1348839,8927,190424,2238
11/3/20,MS,3384,36,6728,0,837208,0,121509,644
11/3/20,MT,399,13,1384,11,477365,2686,35159,907
11/3/20,NC,4457,67,0,0,3877101,27533,280377,2349
11/3/20,ND,560,15,1702,46,252303,871,47532,1221
11/3/20,NE,656,2,3076,26,527444,1906,72620,954
11/3/20,NH,483,0,784,3,339699,1927,11448,128
11/3/20,NJ,16375,18,37871,133,4523834,43034,255839,2405
11/3/20,NM,1045,9,4837,100,1153107,9884,49240,1136
11/3/20,NV,1807,23,0,0,716871,2552,103025,911
11/3/20,NY,25853,15,89995,0,14386934,125548,513689,2321
11/3/20,OH,5373,33,19615,213,4378577,35583,226138,4229
11/3/20,OK,1375,21,9104,170,1520813,26181,126526,1331
11/3/20,OR,692,1,3251,47,825922,3559,45978,549
11/3/20,PA,8855,32,0,0,2354346,15682,214871,2875
11/3/20,RI,1212,2,3406,21,408981,2475,34543,423
11/3/20,SC,3968,22,10599,66,1675171,12050,179952,1035
11/3/20,SD,446,8,2824,69,216356,1069,48854,1004
11/3/20,TN,3454,75,10407,67,3468207,12137,266357,1770
11/3/20,TX,18194,97,0,0,7723920,88992,988450,10665
11/3/20,UT,620,6,5665,89,949064,5600,119375,1669
11/3/20,VA,3666,8,12739,65,2515092,21449,184679,1261
11/3/20,VT,58,0,0,0,186880,263,2257,22
11/3/20,WA,2378,12,8634,23,2360831,0,114084,543
11/3/20,WI,2171,58,11844,247,1861962,15344,251032,6104
11/3/20,WV,469,11,0,0,774815,5559,25593,358
11/3/20,WY,93,6,471,13,120717,866,14619,452
11/2/20,AK,84,1,470,8,604163,15619,16007,344
11/2/20,AL,2973,0,20450,0,1190436,3095,194892,907
11/2/20,AR,1985,60,7110,55,1258726,15236,113641,1451
11/2/20,AZ,5982,1,21573,15,1550382,6211,248139,666
11/2/20,CA,17672,5,0,0,17981873,165092,930628,4094
11/2/20,CO,2292,4,9114,25,1144181,10624,112147,2237
11/2/20,CT,4627,11,12257,0,2294136,76759,73858,2651
11/2/20,DC,647,1,0,0,510736,2859,17438,69
11/2/20,DE,710,0,0,0,329359,2137,25311,185
11/2/20,FL,17043,46,50063,82,5399014,19925,801371,4569
11/2/20,GA,7999,18,31735,15,3233779,8175,362921,939
11/2/20,HI,219,0,1107,2,0,0,15367,83
11/2/20,IA,1741,24,0,0,777622,2414,123372,1405
11/2/20,ID,630,1,2615,21,331179,1596,65088,480
11/2/20,IL,10093,18,0,0,7452919,61896,429761,6222
11/2/20,IN,4390,26,17155,132,1537657,9821,185185,3077
11/2/20,KS,1046,17,3893,61,566040,8439,89227,4046
11/2/20,KY,1492,3,7205,-5,1833912,28321,109670,1028
11/2/20,LA,5934,8,0,0,2600489,5091,187995,275
11/2/20,MA,10023,10,13299,0,2615698,13311,160549,842
11/2/20,MD,4155,3,17252,74,1813450,10415,146995,850
11/2/20,ME,148,1,495,7,637636,20793,6799,84
11/2/20,MI,7716,17,0,0,4803973,89787,204326,6920
11/2/20,MN,2484,9,10437,103,1739289,20116,153620,2948
11/2/20,MO,3031,5,0,0,1339912,6731,188186,2651
11/2/20,MS,3348,0,6728,152,837208,32944,120865,365
11/2/20,MT,386,10,1373,16,474679,6470,34252,757
11/2/20,NC,4390,7,0,0,3849568,30895,278028,1336
11/2/20,ND,545,9,1656,22,251432,682,46311,967
11/2/20,NE,654,2,3050,8,525538,1838,71666,934
11/2/20,NH,483,0,781,1,337772,976,11320,106
11/2/20,NJ,16357,3,37738,17,4480800,62580,253434,1795
11/2/20,NM,1036,10,4737,64,1143223,7941,48104,872
11/2/20,NV,1784,3,0,0,714319,2608,102114,635
11/2/20,NY,25838,14,89995,0,14261386,94468,511368,1633
11/2/20,OH,5340,37,19402,182,4342994,37236,221909,2909
11/2/20,OK,1354,9,8934,23,1494632,0,125195,1084
11/2/20,OR,691,2,3204,0,822363,5335,45429,508
11/2/20,PA,8823,6,0,0,2338664,10854,211996,2060
11/2/20,RI,1210,3,3385,0,406506,1060,34120,232
11/2/20,SC,3946,10,10533,19,1663121,13792,178917,894
11/2/20,SD,438,1,2755,34,215287,446,47850,526
11/2/20,TN,3379,26,10340,33,3456070,34323,264587,3161
11/2/20,TX,18097,20,0,0,7634928,21880,977785,5455
11/2/20,UT,614,0,5576,50,943464,6583,117706,1196
11/2/20,VA,3658,3,12674,27,2493643,14659,183418,1026
11/2/20,VT,58,0,0,0,186617,245,2235,23
11/2/20,WA,2366,0,8611,40,2360831,18210,113541,787
11/2/20,WI,2113,3,11597,100,1846618,5413,244928,3505
11/2/20,WV,458,1,0,0,769256,6553,25235,352
11/2/20,WY,87,0,458,16,119851,2589,14167,444
11/1/20,AK,83,1,462,7,588544,-351,15663,351
11/1/20,AL,2973,6,20450,0,1187341,5383,193985,1700
11/1/20,AR,1925,0,7055,17,1243490,0,112190,0
11/1/20,AZ,5981,2,21558,66,1544171,12748,247473,1527
11/1/20,CA,17667,41,0,0,17816781,136469,926534,4529
11/1/20,CO,2288,3,9089,25,1133557,11501,109910,2560
11/1/20,CT,4616,0,12257,0,2217377,0,71207,0
11/1/20,DC,646,0,0,0,507877,10891,17369,103
11/1/20,DE,710,2,0,0,327222,1445,25126,175
11/1/20,FL,16997,28,49981,67,5379089,44294,796802,4805
11/1/20,GA,7981,2,31720,21,3225604,0,361982,1192
11/1/20,HI,219,3,1105,8,0,0,15284,68
11/1/20,IA,1717,1,0,0,775208,4531,121967,2212
11/1/20,ID,629,3,2594,22,329583,1503,64608,798
11/1/20,IL,10075,25,0,0,7391023,71478,423539,6980
11/1/20,IN,4364,32,17023,176,1527836,8186,182108,2750
11/1/20,KS,1029,0,3832,0,557601,0,85181,0
11/1/20,KY,1489,4,7210,0,1805591,0,108642,1423
11/1/20,LA,5926,7,0,0,2595398,18376,187720,1071
11/1/20,MA,10013,22,13299,13,2602387,15585,159707,1131
11/1/20,MD,4152,5,17178,85,1803035,9644,146145,864
11/1/20,ME,147,0,488,2,616843,0,6715,47
11/1/20,MI,7699,0,0,0,4714186,0,197406,0
11/1/20,MN,2475,18,10334,64,1719173,13387,150672,2200
11/1/20,MO,3026,2,0,0,1333181,6212,185535,2349
11/1/20,MS,3348,14,6576,0,804264,0,120500,340
11/1/20,MT,376,1,1357,7,468209,2095,33495,694
11/1/20,NC,4383,5,0,0,3818673,38152,276692,2057
11/1/20,ND,536,7,1634,16,250750,602,45344,1150
11/1/20,NE,652,6,3042,9,523700,2327,70732,1087
11/1/20,NH,483,0,780,1,336796,1948,11214,130
11/1/20,NJ,16354,4,37721,33,4418220,0,251639,2126
11/1/20,NM,1026,8,4673,56,1135282,9052,47232,742
11/1/20,NV,1781,4,0,0,711711,3987,101479,716
11/1/20,NY,25824,17,89995,0,14166918,146680,509735,2255
11/1/20,OH,5303,2,19220,88,4305758,49775,219000,3303
11/1/20,OK,1345,8,8911,22,1494632,0,124111,1349
11/1/20,OR,689,14,3204,0,817028,6479,44921,532
11/1/20,PA,8817,5,0,0,2327810,13176,209936,1909
11/1/20,RI,1207,3,3385,27,405446,2293,33888,480
11/1/20,SC,3936,1,10514,14,1649329,23891,178023,1411
11/1/20,SD,437,12,2721,38,214841,1301,47324,1332
11/1/20,TN,3353,0,10307,1,3421747,10646,261426,754
11/1/20,TX,18077,53,0,0,7613048,34119,972330,71734
11/1/20,UT,614,10,5526,63,936881,4718,116510,1854
11/1/20,VA,3655,1,12647,43,2478984,20635,182392,1202
11/1/20,VT,58,0,0,0,186372,415,2212,17
11/1/20,WA,2366,0,8571,49,2342621,22809,112754,1147
11/1/20,WI,2110,18,11497,123,1841205,14569,241423,3553
11/1/20,WV,457,0,0,0,762703,8669,24883,423
11/1/20,WY,87,0,442,3,117262,0,13723,425
10/31/20,AK,82,1,455,7,588895,17430,15312,454
10/31/20,AL,2967,35,20450,0,1181958,8989,192285,1789
10/31/20,AR,1925,25,7038,35,1243490,9324,112190,1316
10/31/20,AZ,5979,45,21492,68,1531423,10684,245946,1901
10/31/20,CA,17626,55,0,0,17680312,152707,922005,5087
10/31/20,CO,2285,7,9064,33,1122056,12015,107350,2924
10/31/20,CT,4616,0,12257,0,2217377,0,71207,0
10/31/20,DC,646,0,0,0,496986,0,17266,122
10/31/20,DE,708,4,0,0,325777,2001,24951,200
10/31/20,FL,16969,42,49914,156,5334795,50628,791997,2283
10/31/20,GA,7979,24,31699,93,3225604,24522,360790,2565
10/31/20,HI,216,1,1097,7,0,0,15216,100
10/31/20,IA,1716,10,0,0,770677,3610,119755,2570
10/31/20,ID,626,11,2572,23,328080,2041,63810,1064
10/31/20,IL,10050,56,0,0,7319545,84737,416559,7899
10/31/20,IN,4332,46,16847,162,1519650,10760,179358,3465
10/31/20,KS,1029,0,3832,0,557601,0,85181,0
10/31/20,KY,1485,9,7210,112,1805591,17973,107219,1977
10/31/20,LA,5919,0,0,0,2577022,0,186649,0
10/31/20,MA,9991,16,13286,33,2586802,16830,158576,1430
10/31/20,MD,4147,10,17093,70,1793391,11187,145281,967
10/31/20,ME,147,1,486,0,616843,0,6668,98
10/31/20,MI,7699,34,0,0,4714186,45491,197406,4018
10/31/20,MN,2457,20,10270,151,1705786,14452,148472,3007
10/31/20,MO,3024,99,0,0,1326969,7887,183186,2986
10/31/20,MS,3334,6,6576,0,804264,0,120160,824
10/31/20,MT,375,11,1350,23,466114,5401,32801,885
10/31/20,NC,4378,46,0,0,3780521,46560,274635,2805
10/31/20,ND,529,12,1618,32,250148,693,44194,1461
10/31/20,NE,646,9,3033,56,521373,3425,69645,1495
10/31/20,NH,483,1,779,2,334848,6248,11084,200
10/31/20,NJ,16350,11,37688,75,4418220,80236,249513,1751
10/31/20,NM,1018,11,4617,64,1126230,10252,46490,581
10/31/20,NV,1777,0,0,0,707724,3925,100763,977
10/31/20,NY,25807,3,89995,0,14020238,134913,507480,2049
10/31/20,OH,5301,10,19132,163,4255983,54829,215697,2915
10/31/20,OK,1337,11,8889,111,1494632,14352,122762,1267
10/31/20,OR,675,2,3204,34,810549,5547,44389,596
10/31/20,PA,8812,28,0,0,2314634,16651,208027,2510
10/31/20,RI,1204,3,3358,49,403153,3151,33408,534
10/31/20,SC,3935,39,10500,48,1625438,12672,176612,1018
10/31/20,SD,425,10,2683,23,213540,1443,45992,1433
10/31/20,TN,3353,12,10306,42,3411101,8500,260672,1184
10/31/20,TX,18024,90,0,0,7578929,71911,900596,7145
10/31/20,UT,604,3,5463,68,932163,5580,114656,1724
10/31/20,VA,3654,11,12604,93,2458349,18236,181190,1551
10/31/20,VT,58,0,0,0,185957,985,2195,22
10/31/20,WA,2366,7,8522,55,2319812,20017,111607,1245
10/31/20,WI,2092,63,11374,229,1826636,9575,237870,5808
10/31/20,WV,457,6,0,0,754034,8722,24460,470
10/31/20,WY,87,0,439,-1,117262,307,13298,270
10/30/20,AK,81,4,448,6,571465,1678,14858,377
10/30/20,AL,2932,18,20450,204,1172969,7071,190496,1347
10/30/20,AR,1900,6,7003,36,1234166,10464,110874,1162
10/30/20,AZ,5934,16,21424,164,1520739,11912,244045,1565
10/30/20,CA,17571,30,0,0,17527605,116738,916918,4014
10/30/20,CO,2278,10,9031,88,1110041,8846,104426,2412
10/30/20,CT,4616,7,12257,0,2217377,29931,71207,761
10/30/20,DC,646,1,0,0,496986,4196,17144,70
10/30/20,DE,704,15,0,0,323776,1906,24751,198
10/30/20,FL,16927,73,49758,178,5284167,0,789714,5383
10/30/20,GA,7955,32,31606,90,3201082,41768,358225,1377
10/30/20,HI,215,2,1090,9,0,0,15116,77
10/30/20,IA,1706,13,0,0,767067,3185,117185,2203
10/30/20,ID,615,16,2549,35,326039,2018,62746,961
10/30/20,IL,9994,49,0,0,7234808,88168,408660,8489
10/30/20,IN,4286,26,16685,216,1508890,10527,175893,3163
10/30/20,KS,1029,22,3832,80,557601,6613,85181,3136
10/30/20,KY,1476,15,7098,29,1787618,33470,105242,1937
10/30/20,LA,5919,11,0,0,2577022,11441,186649,433
10/30/20,MA,9975,24,13253,18,2569972,18760,157146,1582
10/30/20,MD,4137,10,17023,52,1782204,8743,144314,927
10/30/20,ME,146,0,486,3,616843,11398,6570,103
10/30/20,MI,7665,12,0,0,4668695,58021,193388,3345
10/30/20,MN,2437,18,10119,128,1691334,13250,145465,3154
10/30/20,MO,2925,26,0,0,1319082,6158,180200,2507
10/30/20,MS,3328,18,6576,0,804264,0,119336,749
10/30/20,MT,364,27,1327,15,460713,3959,31916,1063
10/30/20,NC,4332,49,0,0,3733961,41639,271830,2809
10/30/20,ND,517,13,1586,39,249455,1065,42733,1378
10/30/20,NE,637,9,2977,27,517948,3764,68150,1605
10/30/20,NH,482,0,777,2,328600,108,10884,116
10/30/20,NJ,16339,7,37613,64,4337984,0,247762,2398
10/30/20,NM,1007,13,4553,61,1115978,7697,45909,1005
10/30/20,NV,1777,8,0,0,703799,3735,99786,1232
10/30/20,NY,25804,12,89995,0,13885325,144630,505431,2255
10/30/20,OH,5291,16,18969,169,4201154,45001,212782,3845
10/30/20,OK,1326,20,8778,90,1480280,14288,121495,1302
10/30/20,OR,673,2,3170,36,805002,7181,43793,565
10/30/20,PA,8784,22,0,0,2297983,15155,205517,2641
10/30/20,RI,1201,6,3309,37,400002,2974,32874,562
10/30/20,SC,3896,7,10452,48,1612766,13615,175594,1003
10/30/20,SD,415,12,2660,58,212097,1583,44559,1559
10/30/20,TN,3341,78,10264,56,3402601,21838,259488,2608
10/30/20,TX,17934,115,0,0,7507018,75058,893451,6631
10/30/20,UT,601,3,5395,76,926583,7351,112932,2292
10/30/20,VA,3643,7,12511,57,2440113,21692,179639,1456
10/30/20,VT,58,0,0,0,184972,556,2173,19
10/30/20,WA,2359,6,8467,84,2299795,21206,110362,1102
10/30/20,WI,2029,26,11145,142,1817061,13596,232062,5357
10/30/20,WV,451,8,0,0,745312,9132,23990,524
10/30/20,WY,87,0,440,6,116955,0,13028,521
10/29/20,AK,77,6,442,8,569787,3319,14481,350
10/29/20,AL,2914,3,20246,130,1165898,5972,189149,1443
10/29/20,AR,1894,19,6967,47,1223702,11511,109712,1072
10/29/20,AZ,5918,13,21260,13,1508827,13013,242480,1315
10/29/20,CA,17541,66,0,0,17410867,95984,912904,4191
10/29/20,CO,2268,19,8943,89,1101195,9545,102014,1806
10/29/20,CT,4609,5,12257,0,2187446,21200,70446,1319
10/29/20,DC,645,1,0,0,492790,4356,17074,101
10/29/20,DE,689,1,0,0,321870,1323,24553,161
10/29/20,FL,16854,79,49580,291,5284167,34210,784331,4111
10/29/20,GA,7923,47,31516,146,3159314,18932,356848,1823
10/29/20,HI,213,-2,1081,8,0,0,15039,61
10/29/20,IA,1693,11,0,0,763882,3562,114982,1940
10/29/20,ID,599,14,2514,31,324021,2160,61785,862
10/29/20,IL,9945,56,0,0,7146640,76693,400171,6363
10/29/20,IN,4260,33,16469,196,1498363,10385,172730,3618
10/29/20,KS,1007,0,3752,0,550988,0,82045,0
10/29/20,KY,1461,19,7069,61,1754148,8356,103305,1811
10/29/20,LA,5908,18,0,0,2565581,13002,186216,394
10/29/20,MA,9951,27,13235,22,2551212,17090,155564,1346
10/29/20,MD,4127,12,16971,61,1773461,9934,143387,962
10/29/20,ME,146,0,483,-1,605445,8529,6467,80
10/29/20,MI,7653,47,0,0,4610674,48606,190043,4109
10/29/20,MN,2419,32,9991,136,1678084,16024,142311,2867
10/29/20,MO,2899,29,0,0,1312924,6320,177693,3061
10/29/20,MS,3310,8,6576,0,804264,40277,118587,970
10/29/20,MT,337,12,1312,14,456754,2250,30853,887
10/29/20,NC,4283,38,0,0,3692322,35416,269021,2885
10/29/20,ND,504,11,1547,28,248390,773,41355,1228
10/29/20,NE,628,8,2950,45,514184,2537,66545,1169
10/29/20,NH,482,4,775,0,328492,2342,10768,127
10/29/20,NJ,16332,8,37549,64,4337984,47370,245364,1973
10/29/20,NM,994,3,4492,63,1108281,10921,44904,1078
10/29/20,NV,1769,3,0,0,700064,-707,98554,1075
10/29/20,NY,25792,19,89995,0,13740695,165854,503176,2499
10/29/20,OH,5275,19,18800,194,4156153,47463,208937,3590
10/29/20,OK,1306,20,8688,79,1465992,9278,120193,1041
10/29/20,OR,671,7,3134,23,797821,3634,43228,420
10/29/20,PA,8762,44,0,0,2282828,13582,202876,2202
10/29/20,RI,1195,3,3272,16,397028,2617,32312,368
10/29/20,SC,3889,13,10404,59,1599151,18861,174591,1100
10/29/20,SD,403,19,2602,57,210514,1218,43000,1000
10/29/20,TN,3263,22,10208,68,3380763,26370,256880,2660
10/29/20,TX,17819,119,0,0,7431960,73978,886820,6826
10/29/20,UT,598,10,5319,72,919232,8073,110640,1837
10/29/20,VA,3636,20,12454,70,2418421,19416,178183,1429
10/29/20,VT,58,0,0,0,184416,977,2154,16
10/29/20,WA,2353,16,8383,25,2278589,20021,109260,1075
10/29/20,WI,2003,60,11003,193,1803465,8304,226705,5146
10/29/20,WV,443,7,0,0,736180,10285,23466,402
10/29/20,WY,87,10,434,13,116955,3269,12507,361
10/28/20,AK,71,1,434,9,566468,2818,14131,352
10/28/20,AL,2911,19,20116,142,1159926,6478,187706,1269
10/28/20,AR,1875,18,6920,79,1212191,9016,108640,961
10/28/20,AZ,5905,14,21247,75,1495814,5774,241165,1043
10/28/20,CA,17475,75,0,0,17314883,92032,908713,4515
10/28/20,CO,2249,13,8854,76,1091650,6629,100208,1475
